iter	PRAUC	Logloss
2555	0.999999375	0.1298727442
2556	0.999999375	0.1298450587
2557	0.999999375	0.1298298816
2558	0.999999375	0.1297658695
2559	0.999999375	0.1297200475
2560	0.999999375	0.1296675311
2561	0.9999993965	0.1295898427
2562	0.9999993965	0.1295342626
2563	0.999999418	0.1294816742
2564	0.999999418	0.1294477925
2565	0.999999418	0.1293939087
2566	0.9999994182	0.1293367837
2567	0.9999994613	0.1292787263
2568	0.9999994613	0.1292212531
2569	0.9999994613	0.1291982807
2570	0.9999995044	0.1291220047
2571	0.9999995261	0.1290822976
2572	0.9999995261	0.1290311953
2573	0.9999995261	0.1290036356
2574	0.9999995261	0.1289473776
2575	0.9999995476	0.1288875102
2576	0.9999995476	0.1287974546
2577	0.9999995692	0.1287741548
2578	0.9999995476	0.1287088556
2579	0.9999995261	0.1286354011
2580	0.9999995477	0.1285448482
2581	0.9999995477	0.1284454075
2582	0.9999995477	0.1283919053
2583	0.9999995477	0.1283270428
2584	0.9999995477	0.1282441834
2585	0.9999995261	0.1281568193
2586	0.9999995261	0.1281030886
2587	0.9999995477	0.128046525
2588	0.9999995261	0.1279871583
2589	0.9999995261	0.127947936
2590	0.9999995477	0.1278912156
2591	0.9999995477	0.1278481038
2592	0.9999995261	0.1278002012
2593	0.9999995261	0.1277344136
2594	0.9999995261	0.1276877056
2595	0.9999995477	0.1275777603
2596	0.9999995477	0.1275240363
2597	0.9999995692	0.1274600652
2598	0.9999995692	0.1274041837
2599	0.9999995908	0.1273289188
2600	0.9999995908	0.1272573932
2601	0.9999995908	0.1272014085
2602	0.9999995907	0.1271432542
2603	0.9999996123	0.1270948715
2604	0.9999996123	0.1270204517
2605	0.9999996338	0.1269547656
2606	0.9999996553	0.1268367887
2607	0.9999996338	0.1268101395
2608	0.9999996338	0.1267696747
2609	0.9999996553	0.1267317824
2610	0.9999996553	0.1267057956
2611	0.9999996553	0.1266643538
2612	0.9999996553	0.126637277
2613	0.9999996553	0.1265838686
2614	0.9999996769	0.1265063753
2615	0.9999996769	0.1264435642
2616	0.9999996769	0.1263907731
2617	0.9999996769	0.1263221175
2618	0.9999996769	0.1262663777
2619	0.9999996769	0.1261955524
2620	0.9999996769	0.1261666255
2621	0.9999996769	0.1261076232
2622	0.9999996769	0.1260722493
2623	0.9999996769	0.1259841619
2624	0.9999996769	0.1259392395
2625	0.9999996769	0.1258931429
2626	0.9999996769	0.125827758
2627	0.9999996553	0.1257684444
2628	0.9999996984	0.125711814
2629	0.99999972	0.1256728063
2630	0.99999972	0.1255924254
2631	0.9999996984	0.125548202
2632	0.9999996769	0.1255109608
2633	0.9999996769	0.1254776332
2634	0.9999996984	0.1254141593
2635	0.9999996984	0.12536565
2636	0.9999996984	0.1252999567
2637	0.9999996984	0.1252121557
2638	0.9999996984	0.1251486223
2639	0.9999996984	0.1250956372
2640	0.9999996769	0.1250609515
2641	0.9999996769	0.1250077953
2642	0.9999996769	0.1250062263
2643	0.9999996984	0.124949307
2644	0.9999996769	0.1249008139
2645	0.9999996769	0.124845787
2646	0.9999996984	0.124780065
2647	0.9999996769	0.1247224862
2648	0.9999996769	0.1246332023
2649	0.9999996769	0.1245850168
2650	0.9999996984	0.124487282
2651	0.9999996984	0.12443975
2652	0.9999996984	0.1243282798
2653	0.9999996984	0.1242480869
2654	0.9999996984	0.1241528464
2655	0.9999996984	0.124113759
2656	0.99999972	0.124041306
2657	0.99999972	0.1239916726
2658	0.9999997415	0.1239178121
2659	0.9999997415	0.1238815319
2660	0.9999997415	0.1238190571
2661	0.9999997415	0.1237278575
2662	0.9999997415	0.1236184138
2663	0.9999997415	0.1235804382
2664	0.9999997415	0.1235222907
2665	0.9999997415	0.1234641816
2666	0.9999997415	0.1233874278
2667	0.9999997415	0.1233441975
2668	0.9999997415	0.123317392
2669	0.9999997631	0.1232812281
2670	0.9999997631	0.1232703111
2671	0.9999997631	0.1232015127
2672	0.9999997631	0.1231663304
2673	0.9999997631	0.1231016338
2674	0.9999997631	0.1230347047
2675	0.9999997631	0.1229844577
2676	0.9999997631	0.1229336693
2677	0.9999998062	0.1228701178
2678	0.9999998062	0.1228369921
2679	0.9999998062	0.1227838068
2680	0.9999998062	0.1227325087
2681	0.9999998062	0.122681995
2682	0.9999998062	0.1226224302
2683	0.9999998062	0.1225607292
2684	0.9999998062	0.1225167624
2685	0.9999998062	0.1224725269
2686	0.9999998062	0.1224221527
2687	0.9999998062	0.1223550186
2688	0.9999998062	0.1223198236
2689	0.9999998062	0.1222446
2690	0.9999998062	0.122205454
2691	0.9999998062	0.1221530702
2692	0.9999998062	0.1220989936
2693	0.9999998062	0.122033314
2694	0.9999998062	0.1219858219
2695	0.9999998062	0.1219328917
2696	0.9999998062	0.1218805961
2697	0.9999998062	0.1218358358
2698	0.9999998062	0.1217804924
2699	0.9999998062	0.1217143054
2700	0.9999998062	0.1216586863
2701	0.9999998062	0.1216167408
2702	0.9999998062	0.1215854549
2703	0.9999998062	0.1215472039
2704	0.9999998062	0.1214703048
2705	0.9999998062	0.1214239521
2706	0.9999998062	0.12133916
2707	0.9999998062	0.1213013692
2708	0.9999998062	0.1212385214
2709	0.9999998277	0.1211802379
2710	0.9999998277	0.1211442631
2711	0.9999998277	0.1211094381
2712	0.9999998277	0.1210296728
2713	0.9999998277	0.1209547979
2714	0.9999998277	0.120915347
2715	0.9999998277	0.1208311441
2716	0.9999998277	0.1207795234
2717	0.9999998277	0.1207185516
2718	0.9999998277	0.1206449049
2719	0.9999998277	0.1206061718
2720	0.9999998277	0.1205550579
2721	0.9999998277	0.1205015435
2722	0.9999998493	0.1204270938
2723	0.9999998493	0.1203566963
2724	0.9999998708	0.1203028218
2725	0.9999998277	0.1202476366
2726	0.9999998493	0.1201921681
2727	0.9999998493	0.1201309953
2728	0.9999998493	0.1200707032
2729	0.9999998493	0.1200062221
2730	0.9999998493	0.1199789647
2731	0.9999998493	0.1199191399
2732	0.9999998493	0.1198845876
2733	0.9999998493	0.119801529
2734	0.9999998493	0.1197474881
2735	0.9999998493	0.119695551
2736	0.9999998493	0.1196513455
2737	0.9999998493	0.1196182849
2738	0.9999998493	0.1195539426
2739	0.9999998277	0.1194772162
2740	0.9999998493	0.119421553
2741	0.9999998493	0.1193761112
2742	0.9999998493	0.1193415112
2743	0.9999998708	0.1192716257
2744	0.9999998493	0.1192478324
2745	0.9999998493	0.1191965091
2746	0.9999998493	0.1191460463
2747	0.9999998493	0.1191016772
2748	0.9999998708	0.1190426191
2749	0.9999998493	0.1190054954
2750	0.9999998708	0.1189772678
2751	0.9999998708	0.1188989819
2752	0.9999998708	0.1188432785
2753	0.9999998708	0.1187884618
2754	0.9999998708	0.1187485191
2755	0.9999998493	0.1186818221
2756	0.9999998708	0.1186286423
2757	0.9999998708	0.1186009206
2758	0.9999998708	0.1184844791
2759	0.9999998708	0.1184471883
2760	0.9999998708	0.1184068631
2761	0.9999998493	0.1183713608
2762	0.9999998708	0.1183192739
2763	0.9999998708	0.1182777307
2764	0.9999998708	0.1182362395
2765	0.9999998708	0.1182138739
2766	0.9999998708	0.1181605262
2767	0.9999998708	0.1181220987
2768	0.9999998708	0.1180975673
2769	0.9999998708	0.118038041
2770	0.9999998708	0.1179904779
2771	0.9999998708	0.1179413892
2772	0.9999998923	0.117883336
2773	0.9999998923	0.1178207006
2774	0.9999998708	0.117734316
2775	0.9999999139	0.1176827847
2776	0.9999998923	0.1175968598
2777	0.9999998923	0.117561761
2778	0.9999999139	0.1175181703
2779	0.9999998923	0.1174837219
2780	0.9999998923	0.1174625291
2781	0.9999998923	0.1174010536
2782	0.9999998923	0.1173565623
2783	0.9999998923	0.1173139813
2784	0.9999999139	0.1172643849
2785	0.9999999139	0.1171493699
2786	0.9999999139	0.1170697672
2787	0.9999999139	0.1170188458
2788	0.9999999139	0.11695634
2789	0.9999999139	0.1168768002
2790	0.9999999139	0.1168291791
2791	0.9999999139	0.1167553655
2792	0.9999999139	0.116671599
2793	0.9999999139	0.1166354363
2794	0.9999999139	0.1165546887
2795	0.9999999139	0.1165231655
2796	0.9999999139	0.1164538992
2797	0.9999999139	0.1163802589
2798	0.9999999139	0.1163067812
2799	0.9999999354	0.116241527
2800	0.9999999139	0.1161863955
2801	0.9999999139	0.1161141962
2802	0.9999999354	0.1160706512
2803	0.9999999139	0.1160353101
2804	0.9999999139	0.1160107672
2805	0.9999999139	0.115965046
2806	0.9999999354	0.115878535
2807	0.9999999354	0.1158409815
2808	0.9999999354	0.1157798432
2809	0.9999999354	0.1157242831
2810	0.9999999354	0.1157032284
2811	0.9999999354	0.115672568
2812	0.9999999354	0.1156261275
2813	0.9999999354	0.115555463
2814	0.9999999354	0.1155099428
2815	0.9999999354	0.1154313478
2816	0.9999999354	0.1153633936
2817	0.9999999354	0.1152895464
2818	0.9999999354	0.1152548331
2819	0.9999999354	0.1152199669
2820	0.9999999354	0.1151579185
2821	0.9999999354	0.1150922165
2822	0.9999999354	0.1150574175
2823	0.9999999354	0.1149873097
2824	0.9999999354	0.114916758
2825	0.9999999354	0.1148607034
2826	0.9999999139	0.1147945523
2827	0.9999999139	0.1147095443
2828	0.9999999139	0.1146559275
2829	0.9999999139	0.1145936309
2830	0.9999999139	0.1145349335
2831	0.9999999354	0.114448329
2832	0.9999999354	0.1144111229
2833	0.9999999354	0.114356605
2834	0.9999999354	0.1143124948
2835	0.9999999354	0.1142217913
2836	0.9999999139	0.1141371716
2837	0.9999999354	0.1140690063
2838	0.9999999354	0.1140202939
2839	0.9999999354	0.1139568353
2840	0.9999999354	0.1139150671
2841	0.9999999354	0.1138643663
2842	0.9999999354	0.1138401059
2843	0.9999999354	0.1137878265
2844	0.9999999354	0.1137517086
2845	0.9999999354	0.1137094384
2846	0.9999999354	0.1136755086
2847	0.9999999354	0.1136256177
2848	0.9999999354	0.1135778521
2849	0.9999999354	0.113527778
2850	0.9999999354	0.1134259883
2851	0.9999999354	0.1133849693
2852	0.9999999354	0.1133397242
2853	0.9999999354	0.1132858973
2854	0.9999999354	0.1132430892
2855	0.9999999354	0.1131875525
2856	0.9999999354	0.1131271043
2857	0.9999999354	0.1130796104
2858	0.9999999354	0.1130437519
2859	0.9999999354	0.1130234461
2860	0.9999999354	0.1129602198
2861	0.9999999354	0.1129356944
2862	0.9999999354	0.1129049502
2863	0.9999999354	0.1128283017
2864	0.9999999354	0.1127590285
2865	0.9999999354	0.1126855531
2866	0.9999999354	0.1126219384
2867	0.9999999354	0.1125664302
2868	0.9999999354	0.1124987885
2869	0.9999999354	0.1124703849
2870	0.9999999354	0.1124042913
2871	0.9999999354	0.1123744634
2872	0.9999999354	0.1123735555
2873	0.9999999354	0.1123303918
2874	0.9999999354	0.112277674
2875	0.9999999354	0.1122455088
2876	0.9999999354	0.1121902632
2877	0.9999999354	0.1121582462
2878	0.9999999354	0.1121193361
2879	0.9999999354	0.112040837
2880	0.9999999354	0.1119819746
2881	0.9999999354	0.1119323037
2882	0.9999999354	0.1118952024
2883	0.9999999354	0.1118193563
2884	0.9999999354	0.1117695178
2885	0.9999999354	0.1117215609
2886	0.9999999354	0.111621975
2887	0.9999999354	0.1115927254
2888	0.9999999354	0.1115176346
2889	0.9999999354	0.1114685033
2890	0.9999999354	0.1114081206
2891	0.9999999354	0.1113668345
2892	0.9999999354	0.1112869254
2893	0.9999999354	0.1112122714
2894	0.9999999354	0.1111899521
2895	0.9999999354	0.1111530529
2896	0.9999999354	0.1111174425
2897	0.9999999354	0.1110848758
2898	0.9999999354	0.1110515794
2899	0.9999999354	0.1109893925
2900	0.9999999354	0.1109593373
2901	0.9999999354	0.1109168741
2902	0.9999999354	0.1108665845
2903	0.9999999354	0.1108446759
2904	0.9999999354	0.1107706314
2905	0.9999999354	0.1107359446
2906	0.9999999354	0.1106644041
2907	0.9999999354	0.1106254329
2908	0.9999999354	0.1105975202
2909	0.9999999354	0.1105428504
2910	0.9999999354	0.1104792691
2911	0.9999999354	0.1104410689
2912	0.9999999354	0.1103937173
2913	0.999999957	0.1103460786
2914	0.999999957	0.1102858397
2915	0.999999957	0.1102130225
2916	0.999999957	0.1101537836
2917	0.999999957	0.110107331
2918	0.999999957	0.1100752952
2919	0.999999957	0.1100366166
2920	0.999999957	0.1099919225
2921	0.999999957	0.109929101
2922	0.999999957	0.1098979868
2923	0.999999957	0.109854699
2924	0.999999957	0.109804282
2925	0.999999957	0.1097636871
2926	0.999999957	0.10972069
2927	0.999999957	0.1096863324
2928	0.999999957	0.1096272308
2929	0.999999957	0.1095599976
2930	0.999999957	0.109521351
2931	0.999999957	0.1094550764
2932	0.999999957	0.109432512
2933	0.999999957	0.1093866545
2934	0.999999957	0.1093508833
2935	0.999999957	0.1093112569
2936	0.999999957	0.1092641036
2937	0.999999957	0.1092173598
2938	0.999999957	0.1091423388
2939	0.999999957	0.1090773107
2940	0.999999957	0.1090276627
2941	0.999999957	0.1089871158
2942	0.999999957	0.1089558221
2943	0.999999957	0.1088991407
2944	0.999999957	0.1088452236
2945	0.999999957	0.1088068437
2946	0.999999957	0.1087530203
2947	0.999999957	0.1086968109
2948	0.999999957	0.1086461369
2949	0.999999957	0.1085823271
2950	0.999999957	0.1085379349
2951	0.999999957	0.1084939188
2952	0.999999957	0.1084481542
2953	0.999999957	0.1084157914
2954	0.999999957	0.1083510745
2955	0.999999957	0.1083073294
2956	0.999999957	0.1082342316
2957	0.999999957	0.1081997301
2958	0.999999957	0.1081528093
2959	0.999999957	0.1080982837
2960	0.999999957	0.108050536
2961	0.9999999785	0.1079942052
2962	0.9999999785	0.1079685056
2963	0.9999999785	0.1079266826
2964	0.9999999785	0.1079142811
2965	0.9999999785	0.1078462632
2966	0.9999999785	0.1078369617
2967	0.9999999785	0.1078008317
2968	0.9999999785	0.1077585557
2969	0.9999999785	0.1076879111
2970	0.9999999785	0.107651693
2971	0.9999999785	0.107611471
2972	0.9999999785	0.1075272038
2973	0.9999999785	0.1074918165
2974	0.9999999785	0.1074775368
2975	0.9999999785	0.1074452376
2976	0.9999999785	0.1074152151
2977	0.9999999785	0.1073862211
2978	0.9999999785	0.1073606788
2979	0.9999999785	0.1073338542
2980	0.9999999785	0.1073026096
2981	0.9999999785	0.1072619129
2982	0.9999999785	0.1072177333
2983	0.9999999785	0.1072088792
2984	0.9999999785	0.1071403281
2985	0.9999999785	0.1071017253
2986	0.9999999785	0.1070839544
2987	0.9999999785	0.1070426864
2988	0.9999999785	0.10699154
2989	0.9999999785	0.1069518704
2990	0.9999999785	0.1068892005
2991	0.9999999785	0.1068476627
2992	0.9999999785	0.1067873533
2993	0.9999999785	0.1067668136
2994	0.9999999785	0.1066750269
2995	0.9999999785	0.1066545904
2996	0.9999999785	0.106621726
2997	0.9999999785	0.1065902074
2998	0.9999999785	0.1065542095
2999	0.9999999785	0.1064869668
